id_tabela,nome_coluna,chave,cobertura_temporal,valor
rendimento_trabalho_2017,V53011,5245,(1),Frentistas de posto de gasolina
rendimento_trabalho_2017,V53011,5246,(1),Balconistas dos serviços de alimentação
rendimento_trabalho_2017,V53011,5249,(1),Vendedores não classificados anteriormente
rendimento_trabalho_2017,V53011,5311,(1),Cuidadores de crianças
rendimento_trabalho_2017,V53011,5312,(1),Ajudantes de professores
rendimento_trabalho_2017,V53011,5321,(1),Trabalhadores de cuidados pessoais em instituições
rendimento_trabalho_2017,V53011,5322,(1),Trabalhadores de cuidados pessoais a domicílios
rendimento_trabalho_2017,V53011,5329,(1),Trabalhadores de cuidados pessoais nos serviços de saúde não classificados anteriormente
rendimento_trabalho_2017,V53011,5411,(1),Bombeiros
rendimento_trabalho_2017,V53011,5412,(1),Policiais
rendimento_trabalho_2017,V53011,5413,(1),Guardiões de presídios
rendimento_trabalho_2017,V53011,5414,(1),Guardas de segurança
rendimento_trabalho_2017,V53011,5419,(1),Trabalhadores dos serviços de proteção e segurança não classificados anteriormente
rendimento_trabalho_2017,V53011,6111,(1),"Agricultores e trabalhadores qualificados em atividades da agricultura (exclusive hortas, viveiros e jardins)"
rendimento_trabalho_2017,V53011,6112,(1),"Agricultores e trabalhadores qualificados no cultivo de hortas, viveiros e jardins"
rendimento_trabalho_2017,V53011,6114,(1),Agricultores e trabalhadores qualificados de cultivos mistos
rendimento_trabalho_2017,V53011,6121,(1),Criadores de gado e trabalhadores qualificados da criação de gado
rendimento_trabalho_2017,V53011,6122,(1),Avicultores e trabalhadores qualificados da avicultura
rendimento_trabalho_2017,V53011,6123,(1),"Apicultores, sericicultores e trabalhadores qualificados da apicultura e sericicultura"
rendimento_trabalho_2017,V53011,6129,(1),Outros criadores e trabalhadores qualificados da pecuária não classificados anteriormente
rendimento_trabalho_2017,V53011,6130,(1),Produtores e trabalhadores qualificados de exploração agropecuária mista
rendimento_trabalho_2017,V53011,6210,(1),Trabalhadores florestais qualificados e afins
rendimento_trabalho_2017,V53011,6221,(1),Trabalhadores da aquicultura
rendimento_trabalho_2017,V53011,6224,(1),Caçadores
rendimento_trabalho_2017,V53011,6225,(1),Pescadores
rendimento_trabalho_2017,V53011,7111,(1),Construtores de casas
rendimento_trabalho_2017,V53011,7112,(1),Pedreiros
rendimento_trabalho_2017,V53011,7113,(1),"Canteiros, cortadores e gravadores de pedras"
rendimento_trabalho_2017,V53011,7114,(1),Trabalhadores em cimento e concreto armado
rendimento_trabalho_2017,V53011,7115,(1),Carpinteiros
rendimento_trabalho_2017,V53011,7119,(1),Outros trabalhadores qualificados e operários da construção não classificados anteriormente
rendimento_trabalho_2017,V53011,7121,(1),Telhadores
rendimento_trabalho_2017,V53011,7122,(1),"Aplicadores de revestimentos cerâmicos, pastilhas, pedras e madeiras"
rendimento_trabalho_2017,V53011,7123,(1),Gesseiros
rendimento_trabalho_2017,V53011,7124,(1),Instaladores de material isolante térmico e acústico
rendimento_trabalho_2017,V53011,7125,(1),Vidraceiros
rendimento_trabalho_2017,V53011,7126,(1),Bombeiros e encanadores
rendimento_trabalho_2017,V53011,7127,(1),Mecânicos-instaladores de sistemas de refrigeração e climatização
rendimento_trabalho_2017,V53011,7131,(1),Pintores e empapeladores
rendimento_trabalho_2017,V53011,7132,(1),Lustradores
rendimento_trabalho_2017,V53011,7133,(1),Limpadores de fachadas
rendimento_trabalho_2017,V53011,7211,(1),Moldadores de metal e macheiros
rendimento_trabalho_2017,V53011,7212,(1),Soldadores e oxicortadores
rendimento_trabalho_2017,V53011,7213,(1),Chapistas e caldeireiros
rendimento_trabalho_2017,V53011,7214,(1),Montadores de estruturas metálicas
rendimento_trabalho_2017,V53011,7215,(1),Aparelhadores e emendadores de cabos
rendimento_trabalho_2017,V53011,7221,(1),Ferreiros e forjadores
rendimento_trabalho_2017,V53011,7222,(1),Ferramenteiros e afins
rendimento_trabalho_2017,V53011,7223,(1),Reguladores e operadores de máquinas-ferramentas
rendimento_trabalho_2017,V53011,7224,(1),Polidores de metais e afiadores de ferramentas
rendimento_trabalho_2017,V53011,7231,(1),Mecânicos e reparadores de veículos a motor
rendimento_trabalho_2017,V53011,7232,(1),Mecânicos e reparadores de motores de avião
rendimento_trabalho_2017,V53011,7233,(1),Mecânicos e reparadores de máquinas agrícolas e industriais
rendimento_trabalho_2017,V53011,7234,(1),Reparadores de bicicletas e afins
rendimento_trabalho_2017,V53011,7311,(1),Mecânicos e reparadores de instrumentos de precisão
rendimento_trabalho_2017,V53011,7312,(1),Confeccionadores e afinadores de instrumentos musicais
rendimento_trabalho_2017,V53011,7313,(1),"Joalheiros e lapidadores de gemas, artesãos de metais preciosos e semipreciosos"
rendimento_trabalho_2017,V53011,7314,(1),Ceramistas e afins (preparação e fabricação)
rendimento_trabalho_2017,V53011,7315,(1),"Cortadores, polidores, jateadores e gravadores de vidros e afins"
rendimento_trabalho_2017,V53011,7316,(1),"Redatores de cartazes, pintores decorativos e gravadores"
rendimento_trabalho_2017,V53011,7317,(1),"Artesãos de pedra, madeira, vime e materiais semelhantes"
rendimento_trabalho_2017,V53011,7318,(1),"Artesãos de tecidos, couros e materiais semelhantes"
rendimento_trabalho_2017,V53011,7319,(1),Artesãos não classificados anteriormente
rendimento_trabalho_2017,V53011,7321,(1),Trabalhadores da pré-impressão gráfica
rendimento_trabalho_2017,V53011,7322,(1),Impressores
rendimento_trabalho_2017,V53011,7323,(1),Encadernadores e afins
rendimento_trabalho_2017,V53011,7411,(1),Eletricistas de obras e afins
rendimento_trabalho_2017,V53011,7412,(1),Mecânicos e ajustadores eletricistas
rendimento_trabalho_2017,V53011,7413,(1),Instaladores e reparadores de linhas elétricas
rendimento_trabalho_2017,V53011,7421,(1),Mecânicos e reparadores em eletrônica
rendimento_trabalho_2017,V53011,7422,(1),Instaladores e reparadores em tecnologias da informação e comunicações
rendimento_trabalho_2017,V53011,7511,(1),Magarefes e afins
rendimento_trabalho_2017,V53011,7512,(1),"Padeiros, confeiteiros e afins"
rendimento_trabalho_2017,V53011,7513,(1),Trabalhadores da pasteurização do leite e fabricação de laticínios e afins
rendimento_trabalho_2017,V53011,7514,(1),"Trabalhadores da conservação de frutas, legumes e similares"
rendimento_trabalho_2017,V53011,7515,(1),Trabalhadores da degustação e classificação de alimentos e bebidas
rendimento_trabalho_2017,V53011,7516,(1),Trabalhadores qualificados da preparação do fumo e seus produtos
rendimento_trabalho_2017,V53011,7521,(1),Trabalhadores de tratamento e preparação da madeira
rendimento_trabalho_2017,V53011,7522,(1),Marceneiros e afins
rendimento_trabalho_2017,V53011,7523,(1),Operadores de máquinas de lavrar madeira
rendimento_trabalho_2017,V53011,7531,(1),"Alfaiates, modistas, chapeleiros e peleteiros"
rendimento_trabalho_2017,V53011,7532,(1),Trabalhadores qualificados da preparação da confecção de roupas
rendimento_trabalho_2017,V53011,7533,(1),"Costureiros, bordadeiros e afins"
rendimento_trabalho_2017,V53011,7534,(1),"Tapeceiros, colchoeiros e afins"
rendimento_trabalho_2017,V53011,7535,(1),Trabalhadores qualificados do tratamento de couros e peles
rendimento_trabalho_2017,V53011,7536,(1),Sapateiros e afins
rendimento_trabalho_2017,V53011,7541,(1),Trabalhadores subaquáticos
rendimento_trabalho_2017,V53011,7542,(1),Dinamitadores e detonadores
rendimento_trabalho_2017,V53011,7543,(1),Classificadores e provadores de produtos (exceto de bebidas e alimentos)
rendimento_trabalho_2017,V53011,7544,(1),Fumigadores e outros controladores de pragas e ervas daninhas
rendimento_trabalho_2017,V53011,7549,(1),Outros trabalhadores qualificados e operários da indústria e do artesanato não classificados anteriormente
rendimento_trabalho_2017,V53011,8111,(1),Mineiros e operadores de máquinas e de instalações em minas e pedreiras
rendimento_trabalho_2017,V53011,8112,(1),Operadores de instalações de processamento de minerais e rochas
rendimento_trabalho_2017,V53011,8113,(1),Perfuradores e sondadores de poços e afins
rendimento_trabalho_2017,V53011,8114,(1),"Operadores de máquinas para fabricar cimento, pedras e outros produtos minerais"
rendimento_trabalho_2017,V53011,8121,(1),Operadores de instalações de processamento de metais
rendimento_trabalho_2017,V53011,8122,(1),"Operadores de máquinas polidoras, galvanizadoras e recobridoras de metais"
rendimento_trabalho_2017,V53011,8131,(1),Operadores de instalações e máquinas de produtos químicos
rendimento_trabalho_2017,V53011,8132,(1),Operadores de máquinas para fabricar produtos fotográficos
rendimento_trabalho_2017,V53011,8141,(1),Operadores de máquinas para fabricar produtos de borracha
rendimento_trabalho_2017,V53011,8142,(1),Operadores de máquinas para fabricar produtos de material plástico
rendimento_trabalho_2017,V53011,8143,(1),Operadores de máquinas para fabricar produtos de papel
rendimento_trabalho_2017,V53011,8151,(1),"Operadores de máquinas de preparação de fibras, fiação e bobinamento de fios"
rendimento_trabalho_2017,V53011,8152,(1),Operadores de teares e outras máquinas de tecelagem
rendimento_trabalho_2017,V53011,8153,(1),Operadores de máquinas de costura
rendimento_trabalho_2017,V53011,8154,(1),"Operadores de máquinas de branqueamento, tingimento e limpeza de tecidos"
rendimento_trabalho_2017,V53011,8155,(1),Operadores de máquinas de processamento de couros e peles
rendimento_trabalho_2017,V53011,8156,(1),Operadores de máquinas para fabricação de calçados e afins
rendimento_trabalho_2017,V53011,8157,(1),"Operadores de máquinas de lavar, tingir e passar roupas"
rendimento_trabalho_2017,V53011,8159,(1),Operadores de máquinas para fabricar produtos têxteis e artigos de couro e pele não classificados anteriormente
rendimento_trabalho_2017,V53011,8160,(1),Operadores de máquinas para elaborar alimentos e produtos afins
rendimento_trabalho_2017,V53011,8171,(1),Operadores de instalações para a preparação de pasta de papel e papel
rendimento_trabalho_2017,V53011,8172,(1),Operadores de instalações para processamento de madeira
rendimento_trabalho_2017,V53011,8181,(1),Operadores de instalações de vidraria e cerâmica
rendimento_trabalho_2017,V53011,8182,(1),Operadores de máquinas de vapor e caldeiras
rendimento_trabalho_2017,V53011,8183,(1),"Operadores de máquinas de embalagem, engarrafamento e etiquetagem"
rendimento_trabalho_2017,V53011,8189,(1),Operadores de máquinas e de instalações fixas não classificados anteriormente
rendimento_trabalho_2017,V53011,8211,(1),Mecânicos montadores de maquinaria mecânica
rendimento_trabalho_2017,V53011,8212,(1),Montadores de equipamentos elétricos e eletrônicos
rendimento_trabalho_2017,V53011,8219,(1),Montadores não classificados anteriormente
rendimento_trabalho_2017,V53011,8311,(1),Maquinistas de locomotivas
rendimento_trabalho_2017,V53011,8312,(1),Guarda-freios e agentes de manobras
rendimento_trabalho_2017,V53011,8321,(1),Condutores de motocicletas
rendimento_trabalho_2017,V53011,8322,(1),"Condutores de automóveis, taxis e caminhonetes"
rendimento_trabalho_2017,V53011,8331,(1),Condutores de ônibus e bondes
rendimento_trabalho_2017,V53011,8332,(1),Condutores de caminhões pesados
rendimento_trabalho_2017,V53011,8341,(1),Operadores de máquinas agrícolas e florestais móveis
rendimento_trabalho_2017,V53011,8342,(1),Operadores de máquinas de movimentação de terras e afins
rendimento_trabalho_2017,V53011,8343,(1),"Operadores de guindastes, gruas, aparatos de elevação e afins"
rendimento_trabalho_2017,V53011,8344,(1),Operadores de empilhadeiras
rendimento_trabalho_2017,V53011,8350,(1),Marinheiros de coberta e afins
rendimento_trabalho_2017,V53011,9111,(1),Trabalhadores dos serviços domésticos em geral
rendimento_trabalho_2017,V53011,9112,(1),"Trabalhadores de limpeza de interior de edifícios, escritórios, hotéis e outros estabelecimentos"
rendimento_trabalho_2017,V53011,9121,(1),Lavadeiros de roupas e passadeiros manuais
rendimento_trabalho_2017,V53011,9122,(1),Lavadores de veículos
rendimento_trabalho_2017,V53011,9123,(1),Limpadores de janelas
rendimento_trabalho_2017,V53011,9129,(1),Outros trabalhadores de limpeza
rendimento_trabalho_2017,V53011,9211,(1),Trabalhadores elementares da agricultura
rendimento_trabalho_2017,V53011,9212,(1),Trabalhadores elementares da pecuária
rendimento_trabalho_2017,V53011,9213,(1),Trabalhadores elementares da agropecuária
rendimento_trabalho_2017,V53011,9214,(1),Trabalhadores elementares da jardinagem e horticultura
rendimento_trabalho_2017,V53011,9215,(1),Trabalhadores florestais elementares
rendimento_trabalho_2017,V53011,9216,(1),Trabalhadores elementares da pesca e aquicultura
rendimento_trabalho_2017,V53011,9311,(1),Trabalhadores elementares de minas e pedreiras
rendimento_trabalho_2017,V53011,9312,(1),"Trabalhadores elementares de obras públicas e da manutenção de estradas, represas e similares"
rendimento_trabalho_2017,V53011,9313,(1),Trabalhadores elementares da construção de edifícios
rendimento_trabalho_2017,V53011,9321,(1),empacotadores manuais
rendimento_trabalho_2017,V53011,9329,(1),Trabalhadores elementares da indústria de transformação não classificados anteriormente
rendimento_trabalho_2017,V53011,9331,(1),Condutores de veículos acionados a pedal ou a braços
rendimento_trabalho_2017,V53011,9332,(1),Condutores de veículos e máquinas de tração animal
rendimento_trabalho_2017,V53011,9333,(1),Carregadores
rendimento_trabalho_2017,V53011,9334,(1),Repositores de prateleiras
rendimento_trabalho_2017,V53011,9411,(1),Preparadores de comidas rápidas
rendimento_trabalho_2017,V53011,9412,(1),Ajudantes de cozinha
rendimento_trabalho_2017,V53011,9510,(1),Trabalhadores ambulantes dos serviços e afins
rendimento_trabalho_2017,V53011,9520,(1),Vendedores ambulantes (exclusive de serviços de alimentação)
rendimento_trabalho_2017,V53011,9611,(1),Coletores de lixo e material reciclável
rendimento_trabalho_2017,V53011,9612,(1),Classificadores de resíduos
rendimento_trabalho_2017,V53011,9613,(1),Varredores e afins
rendimento_trabalho_2017,V53011,9621,(1),"Mensageiros, carregadores de bagagens e entregadores de encomendas"
rendimento_trabalho_2017,V53011,9622,(1),Pessoas que realizam várias tarefas
rendimento_trabalho_2017,V53011,9623,(1),Coletores de dinheiro em máquinas automáticas de venda e leitores de medidores
rendimento_trabalho_2017,V53011,9624,(1),Carregadores de água e coletores de lenha
rendimento_trabalho_2017,V53011,9629,(1),Outras ocupações elementares não classificadas anteriormente
rendimento_trabalho_2017,V53021,,(1),Branco Não aplicável
rendimento_trabalho_2017,V53021,1,(1),Conta própria ou empregador
rendimento_trabalho_2017,V53021,2,(1),Empregado
rendimento_trabalho_2017,V53021,3,(1),Trabalhador doméstico
rendimento_trabalho_2017,V53021,9,(1),Sem declaração
rendimento_trabalho_2017,V53061,0,(1),Atividades mal definidas
rendimento_trabalho_2017,V53061,1101,(1),Cultivo de arroz
rendimento_trabalho_2017,V53061,1102,(1),Cultivo de milho
rendimento_trabalho_2017,V53061,1103,(1),Cultivo de outros cereais
rendimento_trabalho_2017,V53061,1104,(1),Cultivo de algodão
rendimento_trabalho_2017,V53061,1105,(1),Cultivo de cana-de-açúcar
rendimento_trabalho_2017,V53061,1106,(1),Cultivo de fumo
rendimento_trabalho_2017,V53061,1107,(1),Cultivo de soja
rendimento_trabalho_2017,V53061,1108,(1),Cultivo de mandioca
rendimento_trabalho_2017,V53061,1109,(1),Cultivo de outras lavouras temporárias não especificadas anteriormente
rendimento_trabalho_2017,V53061,1110,(1),Horticultura
rendimento_trabalho_2017,V53061,1111,(1),Cultivo de flores e plantas ornamentais
rendimento_trabalho_2017,V53061,1112,(1),Cultivo de frutas cítricas
rendimento_trabalho_2017,V53061,1113,(1),Cultivo de café
rendimento_trabalho_2017,V53061,1114,(1),Cultivo de cacau
rendimento_trabalho_2017,V53061,1115,(1),Cultivo de uva
rendimento_trabalho_2017,V53061,1116,(1),Cultivo de banana
rendimento_trabalho_2017,V53061,1117,(1),Cultivo de outras plantas e frutas de lavoura permanente não especificadas anteriormente
rendimento_trabalho_2017,V53061,1118,(1),Produção de sementes e mudas certificadas
rendimento_trabalho_2017,V53061,1119,(1),Lavoura não especificada
rendimento_trabalho_2017,V53061,1201,(1),Criação de bovinos
rendimento_trabalho_2017,V53061,1202,(1),Criação de outros animais de grande porte não especificados anteriormente
rendimento_trabalho_2017,V53061,1203,(1),Criação de caprinos e ovinos
rendimento_trabalho_2017,V53061,1204,(1),Criação de suínos
rendimento_trabalho_2017,V53061,1205,(1),Criação de aves
rendimento_trabalho_2017,V53061,1206,(1),Apicultura
rendimento_trabalho_2017,V53061,1207,(1),Sericicultura
rendimento_trabalho_2017,V53061,1208,(1),Criação de outros animais não especificados anteriormente
rendimento_trabalho_2017,V53061,1209,(1),Pecuária não especificada
rendimento_trabalho_2017,V53061,1401,(1),Atividades de apoio à agricultura e pós-colheita
rendimento_trabalho_2017,V53061,1402,(1),Atividades de apoio à pecuária
rendimento_trabalho_2017,V53061,1500,(1),Caça e serviços relacionados
rendimento_trabalho_2017,V53061,1999,(1),Agropecuária
rendimento_trabalho_2017,V53061,2000,(1),Produção florestal
rendimento_trabalho_2017,V53061,3001,(1),Pesca
rendimento_trabalho_2017,V53061,3002,(1),Aqüicultura
rendimento_trabalho_2017,V53061,5000,(1),Extração de carvão mineral
rendimento_trabalho_2017,V53061,6000,(1),Extração de petróleo e gás natural
rendimento_trabalho_2017,V53061,7001,(1),Extração de minérios de metais preciosos
rendimento_trabalho_2017,V53061,7002,(1),Extração de minerais metálicos não especificados anteriormente
rendimento_trabalho_2017,V53061,8001,(1),"Extração de pedras, areia e argila"
rendimento_trabalho_2017,V53061,8002,(1),Extração de gemas (pedras preciosas e semi-preciosas)
rendimento_trabalho_2017,V53061,8009,(1),Extração de minerais não metálicos não especificados anteriormente
rendimento_trabalho_2017,V53061,9000,(1),Atividades de apoio à extração de minerais
rendimento_trabalho_2017,V53061,10010,(1),Abate e fabricação de produtos de carne e pescado
rendimento_trabalho_2017,V53061,10021,(1),"Fabricação de conservas de frutas, legumes e outros vegetais"
rendimento_trabalho_2017,V53061,10022,(1),Fabricação de óleos vegetais e gorduras vegetais e animais
rendimento_trabalho_2017,V53061,10030,(1),Laticínios
rendimento_trabalho_2017,V53061,10091,(1),"Moagem, fabricação de produtos amiláceos e de alimentos para animais"
rendimento_trabalho_2017,V53061,10092,(1),Fabricação e refino do açúcar
rendimento_trabalho_2017,V53061,10093,(1),Torrefação e moagem de café
rendimento_trabalho_2017,V53061,10099,(1),Fabricação de outros produtos alimentícios
rendimento_trabalho_2017,V53061,11000,(1),Fabricação de bebidas
rendimento_trabalho_2017,V53061,12000,(1),Processamento industrial e fabricação de produtos do fumo
rendimento_trabalho_2017,V53061,13001,(1),"Preparação de fibras, fiação e tecelagem"
rendimento_trabalho_2017,V53061,13002,(1),"Fabricação de artefatos têxteis, exceto vestuário"
rendimento_trabalho_2017,V53061,14001,(1),"Confecção de artigos do vestuário e acessórios, exceto sob medida"
rendimento_trabalho_2017,V53061,14002,(1),"Confecção, sob medida, de artigos do vestuário"
rendimento_trabalho_2017,V53061,15011,(1),Curtimento e outras preparações de couro
rendimento_trabalho_2017,V53061,15012,(1),Fabricação de artigos de viagem e de artefatos diversos de couro
rendimento_trabalho_2017,V53061,15020,(1),"Fabricação de calçados e partes para calçados, de qualquer material"
rendimento_trabalho_2017,V53061,16001,(1),Serrarias
rendimento_trabalho_2017,V53061,16002,(1),"Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis"
rendimento_trabalho_2017,V53061,17001,(1),"Fabricação de celulose, papel, cartolina e papel-cartão"
rendimento_trabalho_2017,V53061,17002,(1),"Fabricação de embalagens e de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado"
rendimento_trabalho_2017,V53061,18000,(1),Impressão e reprodução de gravações
rendimento_trabalho_2017,V53061,19010,(1),Coquerias
rendimento_trabalho_2017,V53061,19020,(1),Fabricação de produtos derivados do petróleo
rendimento_trabalho_2017,V53061,19030,(1),Produção de biocombustíveis
rendimento_trabalho_2017,V53061,20010,(1),"Fabricação de tintas, vernizes, esmaltes, lacas e produtos afins"
rendimento_trabalho_2017,V53061,20020,(1),"Fabricação de sabões, detergentes, produtos de limpeza, cosméticos, produtos de perfumaria e de higiene pessoal"
rendimento_trabalho_2017,V53061,20090,(1),Fabricação de outros produtos químicos não especificados anteriormente
rendimento_trabalho_2017,V53061,21000,(1),Fabricação de produtos farmoquimicos e farmacêuticos
rendimento_trabalho_2017,V53061,22010,(1),Fabricação de produtos de borracha
rendimento_trabalho_2017,V53061,22020,(1),Fabricação de produtos de material plástico
rendimento_trabalho_2017,V53061,23010,(1),Fabricação de vidro e produtos de vidro
rendimento_trabalho_2017,V53061,23091,(1),Fabricação de produtos cerâmicos
rendimento_trabalho_2017,V53061,23099,(1),Fabricação de outros produtos de minerais não-metálicos não especificados anteriormente
rendimento_trabalho_2017,V53061,24001,(1),Fabricação de produtos siderúrgicos
rendimento_trabalho_2017,V53061,24002,(1),Metalurgia dos metais não-ferrosos
rendimento_trabalho_2017,V53061,24003,(1),Fundição
rendimento_trabalho_2017,V53061,25001,(1),"Fabricação de produtos de metal, exceto máquinas e equipamentos"
rendimento_trabalho_2017,V53061,25002,(1),"Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
rendimento_trabalho_2017,V53061,26010,(1),Fabricação de componentes eletrônicos
rendimento_trabalho_2017,V53061,26020,(1),Fabricação de equipamentos de informática e periféricos
rendimento_trabalho_2017,V53061,26030,(1),"Fabricação de equipamentos de comunicação e de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo"
rendimento_trabalho_2017,V53061,26041,(1),"Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios e de aparelhos eletromédicos e eletroterapêuticos"
rendimento_trabalho_2017,V53061,26042,(1),"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos e de mídias virgens, magnéticas e ópticas"
rendimento_trabalho_2017,V53061,27010,(1),Fabricação de eletrodomesticos
rendimento_trabalho_2017,V53061,27090,(1),"Fabricação de máquinas, aparelhos e materiais elétricos diversos, exceto eletrodomesticos"
rendimento_trabalho_2017,V53061,28000,(1),Fabricação de máquinas e equipamentos
rendimento_trabalho_2017,V53061,29001,(1),Fabricação e montagem de veículos automotores
rendimento_trabalho_2017,V53061,29002,(1),"Fabricação de cabines, carrocerias, reboques e peças para veículos automotores"
rendimento_trabalho_2017,V53061,29003,(1),"Reconstrução, em fábrica, de motores de veículos automotores"
rendimento_trabalho_2017,V53061,30010,(1),Construção de embarcações
rendimento_trabalho_2017,V53061,30020,(1),Fabricação de veículos ferroviários
rendimento_trabalho_2017,V53061,30030,(1),Fabricação de aeronaves
rendimento_trabalho_2017,V53061,30090,(1),Fabricação de outros equipamentos de transporte não especificados anteriormente
rendimento_trabalho_2017,V53061,31000,(1),Fabricação de móveis
rendimento_trabalho_2017,V53061,32001,(1),"Fabricação de artigos de joalheria, bijuteria e semelhantes"
rendimento_trabalho_2017,V53061,32002,(1),Fabricação de instrumentos musicais
rendimento_trabalho_2017,V53061,32003,(1),Fabricação de artefatos para pesca e esporte e de brinquedos e jogos recreativos
rendimento_trabalho_2017,V53061,32009,(1),Fabricação de produtos diversos
rendimento_trabalho_2017,V53061,33001,(1),Manutenção e reparação de máquinas e equipamentos
rendimento_trabalho_2017,V53061,33002,(1),Instalação de máquinas e equipamentos
rendimento_trabalho_2017,V53061,35010,(1),"Geração, transmissão e distribuição de energia elétrica"
rendimento_trabalho_2017,V53061,35021,(1),Produção e distribuição de combustíveis gasosos por redes urbanas
rendimento_trabalho_2017,V53061,35022,(1),"Produção e distribuição de vapor, água quente e ar condicionado"
rendimento_trabalho_2017,V53061,36000,(1),"Captação, tratamento e distribuição de água"
rendimento_trabalho_2017,V53061,37000,(1),Esgoto e atividades relacionadas
rendimento_trabalho_2017,V53061,38000,(1),"Coleta, tratamento e disposição de resíduos; recuperação de materiais"
rendimento_trabalho_2017,V53061,39000,(1),Descontaminação e outros serviços de gestão de resíduos
rendimento_trabalho_2017,V53061,41000,(1),Construção de edifícios
rendimento_trabalho_2017,V53061,42000,(1),Construção de obras de infra-estrutura
rendimento_trabalho_2017,V53061,43000,(1),Serviços especializados para construção
rendimento_trabalho_2017,V53061,45010,(1),Comércio de veículos automotores
rendimento_trabalho_2017,V53061,45020,(1),Manutenção e reparação de veículos automotores
rendimento_trabalho_2017,V53061,45030,(1),Comércio de peças e acessórios para veículos automotores
rendimento_trabalho_2017,V53061,45040,(1),"Comércio, manutenção e reparação de motocicletas, peças e acessórios"
rendimento_trabalho_2017,V53061,48010,(1),"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas"
rendimento_trabalho_2017,V53061,48020,(1),Comércio de matérias-primas agrícolas e animais vivos
rendimento_trabalho_2017,V53061,48030,(1),"Comércio de produtos alimentícios, bebidas e fumo"
rendimento_trabalho_2017,V53061,48041,(1),"Comércio de tecidos, artefatos de tecidos e armarinho"
rendimento_trabalho_2017,V53061,48042,(1),"Comércio de artigos do vestuário, complementos, calçados e artigos de viagem"
rendimento_trabalho_2017,V53061,48050,(1),"Comércio de madeira, material de construção, ferragens e ferramentas"
rendimento_trabalho_2017,V53061,48060,(1),Comércio de combustíveis para veículos automotores
rendimento_trabalho_2017,V53061,48071,(1),"Comércio de produtos farmaceuticos, médicos, ortopédicos, odontológicos e de cosméticos e perfumaria"
rendimento_trabalho_2017,V53061,48072,(1),"Comércio de artigos de escritório e de papelaria; livros, jornais e outras publicações"
rendimento_trabalho_2017,V53061,48073,(1),"Comércio de eletrodomésticos, móveis e outros artigos de residência"
rendimento_trabalho_2017,V53061,48074,(1),Comércio de equipamentos e produtos de tecnologias de informação e comunicação
rendimento_trabalho_2017,V53061,48075,(1),"Comércio de máquinas, aparelhos e equipamentos, exceto eletrodomésticos"
rendimento_trabalho_2017,V53061,48076,(1),"Comércio de combustíveis sólidos, líquidos e gasosos, exceto para veículos automotores"
rendimento_trabalho_2017,V53061,48077,(1),Comércio de produtos usados
rendimento_trabalho_2017,V53061,48078,(1),Comercio de residuos e sucatas
rendimento_trabalho_2017,V53061,48079,(1),Comércio de produtos novos não especificados anteriormente
rendimento_trabalho_2017,V53061,48080,(1),Supermercado e hipermercado
rendimento_trabalho_2017,V53061,48090,(1),"Lojas de departamento e outros comércios não especializados, sem predominância de produtos alimentícios"
rendimento_trabalho_2017,V53061,48100,(1),Comércio ambulante e feiras
rendimento_trabalho_2017,V53061,49010,(1),Transporte ferroviário e metroferroviário
rendimento_trabalho_2017,V53061,49030,(1),Transporte rodoviário de passageiros
rendimento_trabalho_2017,V53061,49040,(1),Transporte rodoviário de carga
rendimento_trabalho_2017,V53061,49090,(1),Outros transportes terrestres
rendimento_trabalho_2017,V53061,50000,(1),Transporte Aquaviário
rendimento_trabalho_2017,V53061,51000,(1),Transporte Aéreo
rendimento_trabalho_2017,V53061,52010,(1),"Armazenamento, carga e descarga"
rendimento_trabalho_2017,V53061,52020,(1),Atividades auxiliares dos transportes e atividades relacionadas à organização do transporte de carga
rendimento_trabalho_2017,V53061,53001,(1),Atividades de Correio
rendimento_trabalho_2017,V53061,53002,(1),Atividades de malote e de entrega
rendimento_trabalho_2017,V53061,55000,(1),Alojamento
rendimento_trabalho_2017,V53061,56011,(1),Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas
rendimento_trabalho_2017,V53061,56012,(1),"Serviços de catering, bufê e outros serviços de comida preparada"
rendimento_trabalho_2017,V53061,56020,(1),Serviços ambulantes de alimentação
rendimento_trabalho_2017,V53061,58000,(1),Edição e Edição integrada à impressão
rendimento_trabalho_2017,V53061,59000,(1),"Atividades cinematográficas, produção de vídeos e de programas de televisão, gravação de som e de música"
rendimento_trabalho_2017,V53061,60001,(1),Atividades de rádio
rendimento_trabalho_2017,V53061,60002,(1),Atividades de televisão
rendimento_trabalho_2017,V53061,61000,(1),Telecomunicações
rendimento_trabalho_2017,V53061,62000,(1),Atividades dos serviços de tecnologia da informação
rendimento_trabalho_2017,V53061,63000,(1),Atividades de prestação de serviços de informação
rendimento_trabalho_2017,V53061,64000,(1),Serviços financeiros
rendimento_trabalho_2017,V53061,65000,(1),Seguros e previdência privada
